dataset,target_model,budget,source,analysis_target,family,method,crc,n1,seeds,coverage_mean,coverage_variance,coverage_mse_to_target,coverage_bias,size_mean,infinite_rate_mean,expected_cost_mean,realized_cost_mean,conditional_variance_mean,split_budget_valid_rate,crc_selector_valid_rate,static_coverage_variance,static_coverage_mse_to_target,static_conditional_variance_mean,coverage_variance_ratio_to_static,coverage_mse_to_target_ratio_to_static,conditional_variance_mean_ratio_to_static
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Information-gain,Information-gain + CRC,True,200.0,50,0.9002733337879181,0.00010261091747581069,0.0001006334104859121,0.00027333378791805085,124.00259963989258,0.4015333300828934,18.107958341099653,,0.4694755620570443,0.82,1.0,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.30927168259928706,0.3086744797938429,0.22189189406149443
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Information-gain,Information-gain + CRC,True,200.0,50,0.8998866653442383,0.00038085088216994746,0.0003732467092707452,-0.00011333465576168766,189.10529998779296,0.6910599994659424,18.264451672004135,,3.048646695029525,1.0,1.0,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.38507068938456,1.351559579848605,1.4548982014580116
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Oracle,Oracle,False,,50,0.8990799975395203,9.336312062185588e-05,9.234226273670758e-05,-0.0009200024604797408,123.43962646484376,0.39966000020504,67.82929333333334,,,,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.2813986086251339,0.2832429088471554,
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Oracle,Oracle,False,,50,0.8989333355426788,5.878007645106716e-05,5.874224798655812e-05,-0.0010666644573211759,189.06968017578126,0.6900666630268097,127.67386666666667,,,,,0.000274968552210988,0.00027616001161602836,2.095436431204846,0.2137701783655762,0.21271091220923427,
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual,False,50.0,50,0.9005266690254211,0.00014797777732428335,0.00014529560204013566,0.0005266690254210893,124.22501998901367,0.40229333519935606,20.136163071573677,,0.9560438757277783,0.56,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.44600844925855354,0.4456675388374183,0.45186246854176515
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual,False,50.0,50,0.8991000020503997,0.00025707594187008247,0.0002527444193419654,-0.000899997949600273,189.0443472290039,0.6896133279800415,19.731641999238438,,2.7360490501562578,0.66,,0.000274968552210988,0.00027616001161602836,2.095436431204846,0.9349285211089295,0.9152100547177703,1.3057179924007853
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual,False,100.0,50,0.8987000012397766,0.00011418707372088226,0.00011359332902304698,-0.0012999987602234642,123.19435333251953,0.3988333332538605,20.092733745808925,,0.7048629836428855,0.56,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.34416248572254643,0.348426646527581,0.3331448857722481
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual,False,100.0,50,0.899060001373291,0.00024069696901988778,0.00023676662705770477,-0.0009399986267090155,189.04325317382813,0.6893666648864746,19.8477013536154,,2.476915501449165,0.54,,0.000274968552210988,0.00027616001161602836,2.095436431204846,0.8753618080484963,0.8573530456933208,1.1820523231167523
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual,False,200.0,50,0.8986266660690307,0.00017212535193581306,0.00017056889098304836,-0.0013733339309692782,123.4153663635254,0.3988933318853378,20.01670871784831,,0.6107554038439414,0.46,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.5187897985975276,0.5231887048146477,0.2886660868425742
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual,False,200.0,50,0.8978133344650269,0.0003329349169153807,0.00033105772473891244,-0.0021866655349731534,188.8946792602539,0.6874933350086212,19.956774923145577,,2.766146150212446,0.56,,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.2108108881480897,1.1987895090300533,1.3200811578053702
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual + CRC,True,50.0,50,0.899613332748413,0.0002191354742123798,0.00021490227629158203,-0.0003866672515869807,124.07374633789063,0.40139333546161654,13.516759270302895,,1.942578294237734,0.94,1.0,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.6604793962867734,0.6591732111683042,0.9181359199667637
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual + CRC,True,50.0,50,0.9034133303165436,0.00040097293736338844,0.00040460430246595634,0.0034133303165435613,189.57686614990234,0.7001066637039185,12.654713687121237,,5.706478172960723,1.0,1.0,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.4582501676617738,1.4651082178708636,2.7232886132840495
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual + CRC,True,100.0,50,0.9015600037574768,0.00014019243765689025,0.00013982220062709407,0.00156000375747678,124.64318634033204,0.4036799991130829,16.67342461146256,,1.0915794076652796,0.84,1.0,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.4225432551274393,0.4288788865825092,0.5159216833866693
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual + CRC,True,100.0,50,0.8977600002288818,0.00037188250581491467,0.000369462454673226,-0.0022399997711182174,188.84693359375,0.6870399975776672,16.42496653714249,,3.5641572636156416,1.0,1.0,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.3524546819069077,1.337856456882414,1.7009140485193828
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual + CRC,True,200.0,50,0.8991866624355316,0.00013575129143469027,0.00013369778359977185,-0.0008133375644684415,123.46116607666016,0.3997066670656204,18.04394704013614,,0.8332056386185773,0.82,1.0,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.4091575375196317,0.41009336365507265,0.39380447511627636
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Residual,Residual + CRC,True,200.0,50,0.8983666694164276,0.00027599662439216555,0.00027314446069955534,-0.001633330583572401,188.96601287841796,0.6887133347988129,18.263771163641493,,3.493579423459372,1.0,1.0,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.0037388718561122,0.9890804215323331,1.667232358583464
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix,False,50.0,50,0.8999333333969116,0.00011200010540405541,0.00010976454773194167,-6.666660308840555e-05,123.85166702270507,0.4011133337020874,19.61002052100686,,0.5277885243327486,0.54,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.33757091254715,0.3366825640447382,0.24945280392227287
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix,False,50.0,50,0.8973733341693878,0.00023115024783301993,0.00023342661626206526,-0.002626665830612218,188.86426666259766,0.6866599988937377,19.638431900485454,,1.512331043128908,0.7,,0.000274968552210988,0.00027616001161602836,2.095436431204846,0.8406424879295086,0.8452585691031205,0.721726042655152
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix,False,100.0,50,0.9003733348846436,0.00010794852428451037,0.00010592893273491199,0.00037333488464352804,124.00244064331055,0.4015466642379761,19.695529238387163,,0.4740349271417299,0.62,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.3253593531843309,0.3249175204257172,0.22404682231787895
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix,False,100.0,50,0.8967533326148986,0.00023885637301280062,0.00024462009466202537,-0.003246667385101376,188.77455383300781,0.6850800025463104,19.809967305930932,,1.5965523851819685,0.56,,0.000274968552210988,0.00027616001161602836,2.095436431204846,0.8686679661808093,0.8857911514073372,0.76191878761217
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix,False,200.0,50,0.8987999975681304,0.00013766903512476013,0.00013635566025875775,-0.0012000024318695734,123.46133316040039,0.3994666665792465,19.921692825124623,,0.39671816047825076,0.46,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.4149376614324881,0.41824591151275975,0.18750399627066194
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix,False,200.0,50,0.8959133327007294,0.0002897406063285476,0.00030064664381690464,-0.004086667299270652,188.63306030273438,0.6830666661262512,19.940294154341345,,2.0815970290926322,0.5,,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.0537227039193369,1.088668276256167,0.9933954559985119
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.9017266654968261,0.00015393046332225517,0.00015383322779374004,0.0017266654968260964,124.60824676513671,0.4032000005245209,13.166670028292952,,1.2468068339625793,0.96,1.0,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.4639499827704428,0.4718551357343482,0.5892880317445711
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.8955666661262512,0.0003913074290046692,0.00040313572966070436,-0.004433333873748779,188.5647998046875,0.6823399972915649,12.659902149203742,,2.8175869805532257,1.0,1.0,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.4230988447886668,1.4597903849353195,1.3446301393801545
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.8995533287525177,0.00014242454049141466,0.0001397755648849138,-0.000446671247482322,123.75949310302734,0.4004200005531311,16.456616822665623,,0.7121524652782872,0.9,1.0,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.4292708647848692,0.4287358400198638,0.336590170292956
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.8956533336639404,0.0003143808926567106,0.0003269867830406101,-0.004346666336059624,188.61651977539063,0.6826999986171722,16.448105492771617,,2.2085217400240764,1.0,1.0,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.143333992665026,1.184048266536326,1.0539674251793971
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.9013133323192597,0.00011722176402887112,0.00011660217052910555,0.0013133323192596746,124.45134078979493,0.4032266640663147,17.89461776470382,,0.6134922825995328,0.82,1.0,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,0.3533091126196377,0.35765571450987665,0.28995963918049344
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.8968533325195313,0.00035715272975201425,0.00035991119138961366,-0.0031466674804687678,188.70020782470704,0.6848133337497712,18.268177569987767,,2.510101724490963,1.0,1.0,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.2988857339510047,1.3032704817887701,1.197889703123893
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_calibration_upb_unified_aht_v2,0.9,Static,Static,False,,50,0.8990666663646698,0.0003317824529339798,0.00032601791555013886,-0.0009333336353302135,123.84900039672851,0.40045333087444307,7.339020534720471,,2.1157850945512022,1.0,,0.0003317824529339798,0.00032601791555013886,2.1157850945512022,1.0,1.0,1.0
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb_unified_aht_v2,0.9,Static,Static,False,,50,0.8974133360385895,0.000274968552210988,0.00027616001161602836,-0.002586663961410496,188.81345306396486,0.685913336277008,12.767386856915552,,2.095436431204846,1.0,,0.000274968552210988,0.00027616001161602836,2.095436431204846,1.0,1.0,1.0
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Endpoint/block,Endpoint/block,False,,50,0.6990666675567627,0.000850803012634104,0.0008346580618310212,-0.0009333324432372336,88.79400695800781,0.010833333400078068,7.78372100943708,,5.598740416690137,1.0,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.5179280574086959,0.5184375518172737,0.39896395665048234
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Endpoint/block,Endpoint/block + CRC,True,50.0,50,0.7048799955844879,0.002782525146937609,0.002750689000903478,0.004879995584487928,91.02061973571777,0.01879999979748386,2.329693628993194,,29.173229743561247,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,1.693867819746451,1.7085565175165247,2.0788724428209004
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Endpoint/block,Endpoint/block + CRC,True,100.0,50,0.7002666699886322,0.0013233468527245511,0.0012969510285528968,0.0002666699886322288,89.44872604370117,0.01295333328656848,6.0155046743224565,,9.282560620484839,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.8055900772936032,0.8055851214026681,0.6614714806131283
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Endpoint/block,Endpoint/block + CRC,True,200.0,50,0.7021199977397918,0.0010380897037861414,0.0010218223001271414,0.002119997739791879,90.0231069946289,0.012580000001471447,7.958009544540347,,7.627395104162653,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.6319392100332734,0.6346923080190175,0.543525061569517
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Information-gain,Information-gain,False,50.0,50,0.6973133325576782,0.0006823464843504568,0.0006759177366090795,-0.0026866674423217107,87.94875396728516,0.010039999936707263,10.029401800412998,,4.6064506367889075,0.52,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.41537980457442386,0.4198379583475798,0.32825379199396987
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Information-gain,Information-gain,False,100.0,50,0.6984800028800965,0.0006398917541564086,0.0006294043103177955,-0.0015199971199034712,88.52510040283204,0.009953333381563383,9.976538912088161,,4.698762669266092,0.58,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.38953540156844857,0.3909467177835266,0.33483190974591204
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Information-gain,Information-gain,False,200.0,50,0.6966266655921936,0.0008672500086627063,0.0008612843935163423,-0.0033733344078064054,87.72555297851562,0.0103333334124181,10.082765652362804,,6.075496825997244,0.46,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.5279401995577104,0.5349761690595609,0.43293742376258826
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Information-gain,Information-gain + CRC,True,50.0,50,0.7054533338546753,0.0030009883046433834,0.002970707388681064,0.005453333854675391,90.98503997802734,0.020406666592461944,2.4739923029512707,,32.73059312956421,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,1.8268577095396383,1.8452182231064338,2.3323687055682165
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Information-gain,Information-gain + CRC,True,100.0,50,0.70018000125885,0.001104241280951908,0.0010821888557860577,0.00018000125885009322,89.07997985839843,0.0121800000709481,6.2314501353807215,,10.430855514512407,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.6722091166358743,0.6721882488822662,0.7432985060199646
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Information-gain,Information-gain + CRC,True,200.0,50,0.7048066639900208,0.0010554787770431292,0.0010574732202152295,0.004806663990020832,91.20843368530274,0.013493333400692746,8.271747954210193,,9.531258054389049,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.642524843603429,0.6568364369452454,0.6791935582332054
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Oracle,Oracle,False,,50,0.6991933381557465,0.00017645860401883462,0.00017358013526943235,-0.0008066618442534867,88.90962677001953,0.008453333294019053,68.42191999999999,,,,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.10741953264783477,0.10781715829327786,
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Residual,Residual,False,50.0,50,0.6990333330631257,0.0007321010646768646,0.0007183934883501733,-0.0009666669368743053,88.74259307861328,0.010700000075157692,9.888801639312515,,4.581735863618222,0.62,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.44566800613574536,0.44622124720714307,0.3264926273465607
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Residual,Residual,False,100.0,50,0.6987666630744934,0.0007087994244247108,0.0006961445559080344,-0.001233336925506534,88.71331314086915,0.010220000059343828,9.898540572065222,,4.851193507758094,0.58,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.43148308543022307,0.4324015974687264,0.3456940690735759
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Residual,Residual,False,200.0,50,0.7032399976253509,0.0007832426497488187,0.0007780753813661224,0.0032399976253509877,90.54777999877929,0.01207999999518502,10.041366707796382,,6.30390689906564,0.5,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.47680054964556723,0.4832919183214098,0.4492138323309401
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Residual,Residual + CRC,True,50.0,50,0.7089066612720489,0.0030292613203132417,0.003048004708921995,0.008906661272048977,92.78975318908691,0.021133333254838318,2.4651994012798117,,31.437604794498093,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,1.8440689651011801,1.8932304993909672,2.2402308846177923
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Residual,Residual + CRC,True,100.0,50,0.7034400010108948,0.0014899522513116392,0.0014719868132403637,0.003440001010894811,90.38841339111327,0.014593333450611635,6.223492003431246,,9.956096237250177,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.90701145117527,0.9143064383629509,0.7094673537221342
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Residual,Residual + CRC,True,200.0,50,0.7035666644573212,0.0010693482626433315,0.0010606823927415835,0.0035666644573212336,90.6532600402832,0.013173333345912353,8.274039018713363,,9.538547007645981,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.6509679210579044,0.6588297748449267,0.6797129660668955
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Soft-prefix,Soft-prefix,False,50.0,50,0.6967399990558625,0.000808228195174367,0.000802691237426657,-0.0032600009441374755,87.77236053466797,0.009973333401139782,9.775010877500364,,4.6331258867903315,0.7,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.4920105510364723,0.49858175344732225,0.33015465942005795
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Soft-prefix,Soft-prefix,False,100.0,50,0.699520001411438,0.0009433750787783357,0.0009247379758477905,-0.00047999858856195843,88.84521347045899,0.01145333338296037,9.888918129074693,,5.158232173462137,0.62,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.5742814901967985,0.5743895784331972,0.3675735190564326
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Soft-prefix,Soft-prefix,False,200.0,50,0.7009333300590516,0.0009068118127752562,0.0008895466815188797,0.0009333300590516069,89.62292663574219,0.011873333342373324,10.039824084760863,,6.961157357346012,0.54,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.5520235279513869,0.5525309403735132,0.4960492316940166
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.7077933299541473,0.0028874372702214577,0.0028904245165912393,0.007793329954147388,92.18890670776368,0.020293333177687552,2.4836640407965485,,33.930937354780426,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,1.7577332873154914,1.795351508145578,2.4179047450686744
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.7045799934864044,0.0013224796909377286,0.0013170064374544812,0.004579993486404477,91.0939867401123,0.01442000009701583,6.270665589133514,,10.533200545493585,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.8050621907992694,0.8180422910714333,0.750591571149765
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.7053599989414215,0.001289450546146682,0.0012923911238757885,0.005359998941421584,91.46894653320312,0.014540000007254951,8.291582509940998,,10.522413605273643,1.0,1.0,0.0016427050059632843,0.0016099490843309923,14.033198546792505,0.7849556320007357,0.8027527929014204,0.7498228981929922
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_calibration_upb_unified_aht_v2,0.7,Static,Static,False,,50,0.7003133344650269,0.0016427050059632843,0.0016099490843309923,0.0003133344650269043,89.32490020751953,0.013946666542906267,3.421096050978303,,14.033198546792505,1.0,,0.0016427050059632843,0.0016099490843309923,14.033198546792505,1.0,1.0,1.0
