setup_key,task,cut_quantile,splits,exact_variance,exact_variance_sd,expected_cost,expected_cost_max,realized_cost,raw_projection_gap,raw_projection_abs_gap,fit_low_share,deploy_low_share,fit_surrogate,deploy_surrogate,estimator_variance,coverage_variance_pp2,coverage_mse_pp2,selected_exact_variance,switch_rate,median_exact_variance,median_expected_cost,median_coverage_variance_pp2,exact_variance_ratio_to_median
red_qwen,lpb,0.2,5,4.532039928524985e-13,1.651684049121365e-14,18.93328042868516,19.97152173236933,19.129066666666667,-0.08535200028050413,0.5342205881425712,0.2096674836454795,0.2306389548441139,0.00332046655133,0.0034974377683579597,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.374837199822246e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,1.0
red_qwen,lpb,0.3,5,4.532039928524985e-13,1.651684049121365e-14,18.948996977803056,20.003444279682707,19.0844,-0.06867604796645845,0.531336306743681,0.30468562986304265,0.32408593550024983,0.00331971426486028,0.0034844628668875403,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.374837199822246e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,1.0
red_qwen,lpb,0.4,5,4.532039928524985e-13,1.651684049121365e-14,18.93440345942095,19.91941987878764,19.07413333333333,-0.08408444016589703,0.520471838614499,0.39865012784819215,0.41574889934809534,0.00332067473507112,0.00349375095731706,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.374837199822246e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,1.0
red_qwen,lpb,0.5,5,4.532039928524985e-13,1.651684049121365e-14,18.94896851345998,19.926898607661403,19.167666666666666,-0.06861479199040726,0.5165961227547186,0.48789100669678104,0.5071106866851289,0.00332206028309348,0.0034840768183451603,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.374837199822246e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,1.0
red_qwen,lpb,0.6,5,4.532039928524985e-13,1.651684049121365e-14,18.95716044028905,19.95240270516141,19.179799999999997,-0.059991998860365915,0.512024908617903,0.5895215247104205,0.6008073694640231,0.00332450249047144,0.0034831403489613798,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.374837199822246e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,1.0
red_qwen,lpb,0.7,5,4.531843048975285e-13,1.650455497564242e-14,18.957957852896275,19.941936980067634,19.182866666666662,-0.05915250110054089,0.5154580877587656,0.6873811666265908,0.6960916423228029,0.00332692894122514,0.0034878639757700398,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.3746931175452723e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,0.9999565582932178
red_qwen,lpb,0.8,5,4.531646169425585e-13,1.6496196570484465e-14,18.94576605342291,19.967130102846983,19.125733333333333,-0.07210726758091184,0.5351421292535811,0.7785041689131331,0.7912490358814598,0.0033309744531962804,0.0034996801207177798,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.3745510089981207e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,0.9999131165864358
red_qwen,lpb,0.9,5,4.531646169425585e-13,1.6496196570484465e-14,18.951915924050446,20.024942568042395,19.194066666666664,-0.06560714997311692,0.5361102253261691,0.875643678052408,0.8798829619124664,0.00333729998245922,0.00350025955769594,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.3745510089981207e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,0.9999131165864358
red_qwen,metric,0.1,5,10.445198697010358,0.8597233559649136,18.897008271811107,20.809893294515536,19.101333333333333,-0.1231328995557135,0.8532792081986514,0.11371259763374068,0.11932836067267379,3.150339765345689,3.149067470096887,0.00029231874563629074,,,,,10.453552300577403,18.847366180612358,,0.9992008837448889
red_qwen,metric,0.2,5,10.392468677430355,0.6758443184252112,18.85760340899577,20.08715867377993,19.005666666666666,-0.16380232913930684,0.5933153033281527,0.20828134524913627,0.2249496666770689,3.1387315801697477,3.1361853401468154,0.00018487290011358356,,,,,10.453552300577403,18.847366180612358,,0.9941566635541036
red_qwen,metric,0.3,5,10.382299326870651,0.615249140369104,18.86915806327608,19.89675137881459,18.985799999999998,-0.1517453106929338,0.5019220186642329,0.30604441097429513,0.33228079742303207,3.1310770665846452,3.124542018033374,0.00017413276654638948,,,,,10.453552300577403,18.847366180612358,,0.9931838506511498
